Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Region,State,City,Category,Sub_Category,Product_Name,Quantity,Discount,Sales,Profit
ORD-01491,2024-08-03,2024-08-06,Standard Class,CUST-206,Customer 171,Home Office,North,Illinois,City2,Furniture,Tables,Product Tables 491,3,0,1276.35,92.19
ORD-01492,2023-11-12,2023-11-14,Standard Class,CUST-159,Customer 205,Home Office,South,Texas,City2,Office Supplies,Storage,Product Storage 492,4,0.1,118.98,23.43
ORD-01493,2024-06-23,2024-06-28,Standard Class,CUST-118,Customer 139,Consumer,East,Pennsylvania,City1,Technology,Accessories,Product Accessories 493,4,0.15,329.53,49.72
ORD-01494,2023-09-12,2023-09-16,Standard Class,CUST-300,Customer 136,Home Office,East,Pennsylvania,City4,Furniture,Tables,Product Tables 494,4,0.05,1602.01,131.04
ORD-01495,2024-10-25,2024-10-26,Standard Class,CUST-260,Customer 314,Home Office,West,Washington,City4,Technology,Phones,Product Phones 495,2,0.15,1183.14,203.61
ORD-01496,2024-02-14,2024-02-16,Standard Class,CUST-285,Customer 172,Consumer,East,Pennsylvania,City1,Furniture,Chairs,Product Chairs 496,4,0,905.75,80.26
ORD-01497,2023-06-07,2023-06-08,Standard Class,CUST-336,Customer 138,Corporate,East,Pennsylvania,City4,Technology,Accessories,Product Accessories 497,1,0.05,93.13,11.47
ORD-01498,2024-09-08,2024-09-10,Standard Class,CUST-208,Customer 293,Consumer,West,Washington,City1,Technology,Machines,Product Machines 498,5,0,2320.23,395.02
ORD-01499,2024-02-08,2024-02-09,Standard Class,CUST-305,Customer 127,Consumer,North,Illinois,City2,Office Supplies,Storage,Product Storage 499,4,0,131.17,34.49
ORD-01500,2024-10-05,2024-10-12,Standard Class,CUST-216,Customer 281,Consumer,South,Florida,City3,Technology,Accessories,Product Accessories 500,3,0.1,219.14,39.02
ORD-01501,2024-05-15,2024-05-16,Standard Class,CUST-209,Customer 151,Corporate,North,Illinois,City4,Office Supplies,Binders,Product Binders 501,2,0,40.59,7.15
ORD-01502,2024-03-04,2024-03-11,Standard Class,CUST-189,Customer 221,Consumer,North,Illinois,City1,Office Supplies,Storage,Product Storage 502,1,0.05,33.67,6.34
ORD-01503,2023-02-22,2023-02-26,Standard Class,CUST-291,Customer 297,Corporate,South,Texas,City2,Technology,Machines,Product Machines 503,2,0.05,1152.63,154.71
ORD-01504,2024-10-31,2024-11-06,Standard Class,CUST-238,Customer 233,Consumer,North,Ohio,City4,Office Supplies,Binders,Product Binders 504,2,0,40.61,9.52
ORD-01505,2024-02-25,2024-02-29,Standard Class,CUST-310,Customer 333,Home Office,East,New York,City4,Furniture,Tables,Product Tables 505,2,0.1,850.76,62.13
ORD-01506,2024-07-05,2024-07-07,Standard Class,CUST-136,Customer 319,Consumer,North,Illinois,City3,Furniture,Chairs,Product Chairs 506,1,0,195.05,18.61
ORD-01507,2024-04-24,2024-05-01,Standard Class,CUST-211,Customer 295,Corporate,South,Florida,City3,Technology,Machines,Product Machines 507,2,0.15,920.33,159.04
ORD-01508,2024-08-09,2024-08-11,Standard Class,CUST-230,Customer 337,Home Office,North,Ohio,City3,Technology,Accessories,Product Accessories 508,2,0,190.97,28.34
ORD-01509,2023-01-12,2023-01-13,Standard Class,CUST-245,Customer 319,Consumer,South,Florida,City2,Furniture,Chairs,Product Chairs 509,3,0.15,610.73,56.21
ORD-01510,2024-07-17,2024-07-23,Standard Class,CUST-221,Customer 127,Consumer,West,California,City1,Furniture,Bookcases,Product Bookcases 510,4,0,1271.46,84.8
ORD-01511,2023-05-22,2023-05-29,Standard Class,CUST-161,Customer 257,Home Office,West,California,City1,Office Supplies,Paper,Product Paper 511,1,0.1,10.62,2.71
ORD-01512,2023-06-18,2023-06-21,Standard Class,CUST-181,Customer 207,Home Office,East,New York,City2,Furniture,Chairs,Product Chairs 512,5,0,1161.75,102.66
ORD-01513,2024-05-28,2024-05-30,Standard Class,CUST-279,Customer 233,Home Office,West,Washington,City4,Furniture,Chairs,Product Chairs 513,5,0.1,1132.44,99.69
ORD-01514,2024-10-26,2024-11-02,Standard Class,CUST-169,Customer 325,Consumer,West,Washington,City1,Furniture,Tables,Product Tables 514,3,0.1,1188.83,91.67
ORD-01515,2023-01-01,2023-01-07,Standard Class,CUST-296,Customer 139,Consumer,North,Illinois,City4,Office Supplies,Storage,Product Storage 515,5,0,196.75,38.39
ORD-01516,2023-08-17,2023-08-20,Standard Class,CUST-345,Customer 100,Home Office,East,Pennsylvania,City3,Furniture,Bookcases,Product Bookcases 516,3,0.1,849.84,61.8
ORD-01517,2023-03-22,2023-03-29,Standard Class,CUST-242,Customer 282,Home Office,North,Illinois,City3,Office Supplies,Storage,Product Storage 517,3,0.15,95.06,22.52
ORD-01518,2023-05-10,2023-05-17,Standard Class,CUST-218,Customer 231,Consumer,West,California,City4,Office Supplies,Binders,Product Binders 518,4,0.05,73.54,14.68
ORD-01519,2024-05-06,2024-05-12,Standard Class,CUST-275,Customer 182,Consumer,East,Pennsylvania,City4,Furniture,Tables,Product Tables 519,1,0,402.83,38.59
ORD-01520,2023-04-02,2023-04-07,Standard Class,CUST-194,Customer 200,Home Office,East,Pennsylvania,City4,Furniture,Tables,Product Tables 520,5,0,2125.37,146.28
ORD-01521,2023-06-21,2023-06-26,Standard Class,CUST-240,Customer 258,Corporate,West,California,City4,Technology,Machines,Product Machines 521,4,0.15,2107.95,299.76
ORD-01522,2023-07-10,2023-07-16,Standard Class,CUST-274,Customer 334,Corporate,South,Texas,City3,Technology,Phones,Product Phones 522,2,0.1,1310.52,186.19
ORD-01523,2023-10-03,2023-10-09,Standard Class,CUST-276,Customer 158,Home Office,East,New York,City1,Technology,Machines,Product Machines 523,3,0,1456.5,219.56
ORD-01524,2023-03-25,2023-03-26,Standard Class,CUST-116,Customer 110,Consumer,East,New York,City2,Office Supplies,Binders,Product Binders 524,5,0,94.37,22.92
ORD-01525,2023-01-16,2023-01-22,Standard Class,CUST-130,Customer 131,Home Office,West,Washington,City4,Office Supplies,Storage,Product Storage 525,3,0,113.04,21.72
ORD-01526,2024-04-13,2024-04-17,Standard Class,CUST-133,Customer 123,Home Office,West,Washington,City4,Technology,Phones,Product Phones 526,5,0.05,3513.71,451.79
ORD-01527,2024-01-30,2024-01-31,Standard Class,CUST-280,Customer 231,Corporate,West,California,City2,Furniture,Chairs,Product Chairs 527,2,0.1,409.38,35.2
ORD-01528,2024-01-01,2024-01-08,Standard Class,CUST-157,Customer 222,Home Office,North,Illinois,City4,Office Supplies,Storage,Product Storage 528,3,0.1,102.25,20.73
ORD-01529,2023-03-12,2023-03-17,Standard Class,CUST-309,Customer 124,Corporate,North,Ohio,City2,Technology,Accessories,Product Accessories 529,3,0.15,223.83,33.88
ORD-01530,2023-11-11,2023-11-15,Standard Class,CUST-235,Customer 150,Consumer,South,Florida,City3,Technology,Phones,Product Phones 530,1,0,587.31,81.17
ORD-01531,2023-12-10,2023-12-13,Standard Class,CUST-341,Customer 226,Consumer,West,Washington,City3,Office Supplies,Storage,Product Storage 531,1,0.15,30.98,7.67
ORD-01532,2024-03-01,2024-03-08,Standard Class,CUST-180,Customer 167,Home Office,North,Illinois,City3,Furniture,Chairs,Product Chairs 532,2,0,378.32,35.55
ORD-01533,2023-10-24,2023-10-25,Standard Class,CUST-116,Customer 226,Corporate,South,Texas,City2,Furniture,Chairs,Product Chairs 533,5,0.05,1053,79.47
ORD-01534,2024-03-30,2024-03-31,Standard Class,CUST-319,Customer 251,Corporate,North,Illinois,City1,Office Supplies,Paper,Product Paper 534,2,0,20.84,3.68
ORD-01535,2023-11-14,2023-11-19,Standard Class,CUST-271,Customer 232,Consumer,North,Illinois,City4,Technology,Machines,Product Machines 535,1,0.15,460.88,65.8
ORD-01536,2024-04-05,2024-04-10,Standard Class,CUST-103,Customer 160,Home Office,North,Ohio,City2,Technology,Machines,Product Machines 536,5,0.05,2827.31,425.8
ORD-01537,2024-02-14,2024-02-17,Standard Class,CUST-190,Customer 292,Home Office,South,Florida,City3,Technology,Phones,Product Phones 537,1,0,619.59,78.53
ORD-01538,2024-05-27,2024-05-28,Standard Class,CUST-299,Customer 106,Consumer,East,Pennsylvania,City3,Furniture,Tables,Product Tables 538,3,0,1546.03,139.69
ORD-01539,2023-04-01,2023-04-05,Standard Class,CUST-229,Customer 246,Home Office,East,Pennsylvania,City4,Furniture,Tables,Product Tables 539,2,0,1011.19,85.83
ORD-01540,2024-05-20,2024-05-23,Standard Class,CUST-304,Customer 226,Consumer,North,Illinois,City3,Technology,Phones,Product Phones 540,4,0,3023.44,530
ORD-01541,2024-02-05,2024-02-09,Standard Class,CUST-240,Customer 281,Home Office,North,Illinois,City4,Technology,Machines,Product Machines 541,2,0.05,1010.58,166.76
ORD-01542,2024-03-23,2024-03-29,Standard Class,CUST-199,Customer 123,Home Office,East,New York,City3,Office Supplies,Storage,Product Storage 542,3,0,107.7,24.79
ORD-01543,2023-02-13,2023-02-17,Standard Class,CUST-185,Customer 130,Corporate,North,Illinois,City2,Office Supplies,Storage,Product Storage 543,5,0,178.81,42.59
ORD-01544,2023-03-01,2023-03-08,Standard Class,CUST-102,Customer 158,Consumer,East,Pennsylvania,City2,Technology,Machines,Product Machines 544,2,0.15,872.93,114.99
ORD-01545,2023-09-30,2023-10-07,Standard Class,CUST-304,Customer 234,Corporate,West,Washington,City4,Technology,Phones,Product Phones 545,4,0.1,2544.66,318.19
ORD-01546,2023-07-24,2023-07-28,Standard Class,CUST-293,Customer 321,Corporate,South,Florida,City4,Technology,Accessories,Product Accessories 546,4,0,331.81,52.2
ORD-01547,2024-11-20,2024-11-22,Standard Class,CUST-183,Customer 287,Home Office,South,Texas,City2,Furniture,Tables,Product Tables 547,2,0,1008.55,77.56
ORD-01548,2023-12-21,2023-12-26,Standard Class,CUST-253,Customer 340,Corporate,East,Pennsylvania,City1,Office Supplies,Storage,Product Storage 548,3,0,113.13,23.96
ORD-01549,2023-05-03,2023-05-04,Standard Class,CUST-181,Customer 176,Home Office,South,Texas,City1,Technology,Machines,Product Machines 549,2,0.1,1030.8,140.4
ORD-01550,2023-10-29,2023-11-05,Standard Class,CUST-203,Customer 336,Consumer,East,New York,City4,Office Supplies,Storage,Product Storage 550,2,0.05,56.61,13.27
ORD-01551,2024-08-17,2024-08-21,Standard Class,CUST-211,Customer 136,Home Office,East,New York,City2,Office Supplies,Binders,Product Binders 551,4,0.1,55.6,13.97
ORD-01552,2024-03-04,2024-03-10,Standard Class,CUST-279,Customer 290,Consumer,South,Florida,City3,Technology,Phones,Product Phones 552,3,0.1,1932.71,252.64
ORD-01553,2023-02-27,2023-02-28,Standard Class,CUST-245,Customer 164,Consumer,East,New York,City4,Technology,Accessories,Product Accessories 553,3,0.1,268.15,33.87
ORD-01554,2024-01-23,2024-01-25,Standard Class,CUST-216,Customer 210,Consumer,South,Florida,City2,Technology,Phones,Product Phones 554,5,0.05,2954.13,437.67
ORD-01555,2024-11-21,2024-11-22,Standard Class,CUST-251,Customer 106,Home Office,South,Texas,City2,Technology,Machines,Product Machines 555,3,0,1464.53,213.42
ORD-01556,2023-08-21,2023-08-26,Standard Class,CUST-323,Customer 230,Corporate,West,California,City1,Technology,Phones,Product Phones 556,4,0.1,2585.53,461.8
ORD-01557,2024-02-04,2024-02-09,Standard Class,CUST-278,Customer 273,Home Office,West,California,City1,Furniture,Bookcases,Product Bookcases 557,3,0,872.84,77.16
ORD-01558,2024-04-26,2024-04-28,Standard Class,CUST-281,Customer 225,Home Office,East,New York,City2,Technology,Machines,Product Machines 558,5,0.15,2366.55,305.49
ORD-01559,2023-05-23,2023-05-27,Standard Class,CUST-250,Customer 221,Home Office,West,Washington,City1,Office Supplies,Binders,Product Binders 559,5,0.15,78.2,18.61
ORD-01560,2023-04-09,2023-04-10,Standard Class,CUST-240,Customer 256,Corporate,West,Washington,City3,Technology,Phones,Product Phones 560,1,0.05,609.73,109.02
ORD-01561,2024-02-14,2024-02-19,Standard Class,CUST-319,Customer 280,Corporate,East,Pennsylvania,City4,Technology,Machines,Product Machines 561,3,0,1748.93,277.18
ORD-01562,2024-06-19,2024-06-24,Standard Class,CUST-199,Customer 132,Consumer,North,Ohio,City1,Office Supplies,Paper,Product Paper 562,1,0.05,10.78,2.56
ORD-01563,2023-03-31,2023-04-05,Standard Class,CUST-106,Customer 245,Corporate,West,California,City1,Technology,Phones,Product Phones 563,2,0.15,1024.99,156.58
ORD-01564,2024-08-13,2024-08-14,Standard Class,CUST-216,Customer 125,Corporate,South,Florida,City4,Office Supplies,Paper,Product Paper 564,1,0,13.21,2.49
ORD-01565,2023-06-20,2023-06-25,Standard Class,CUST-187,Customer 254,Home Office,West,Washington,City3,Technology,Phones,Product Phones 565,5,0.1,3399.38,519.73
ORD-01566,2024-02-10,2024-02-11,Standard Class,CUST-347,Customer 307,Consumer,West,Washington,City3,Technology,Accessories,Product Accessories 566,1,0,89.34,15.64
ORD-01567,2023-04-18,2023-04-23,Standard Class,CUST-258,Customer 247,Consumer,North,Illinois,City4,Furniture,Bookcases,Product Bookcases 567,3,0,872.75,68.31
ORD-01568,2024-04-10,2024-04-17,Standard Class,CUST-334,Customer 164,Corporate,East,New York,City4,Office Supplies,Paper,Product Paper 568,3,0,33.63,6.63
ORD-01569,2024-12-02,2024-12-03,Standard Class,CUST-132,Customer 249,Home Office,North,Ohio,City2,Technology,Phones,Product Phones 569,3,0,1943.94,333.53
ORD-01570,2024-12-17,2024-12-21,Standard Class,CUST-178,Customer 335,Corporate,South,Florida,City4,Furniture,Chairs,Product Chairs 570,5,0,1046.34,70.13
ORD-01571,2023-09-18,2023-09-22,Standard Class,CUST-105,Customer 119,Corporate,East,Pennsylvania,City3,Technology,Phones,Product Phones 571,4,0.05,2447.42,386.46
ORD-01572,2024-11-20,2024-11-23,Standard Class,CUST-212,Customer 132,Corporate,East,Pennsylvania,City1,Technology,Machines,Product Machines 572,2,0.15,1006.72,174.24
ORD-01573,2024-06-26,2024-07-03,Standard Class,CUST-334,Customer 183,Consumer,East,Pennsylvania,City4,Furniture,Chairs,Product Chairs 573,5,0,975.31,66.3
ORD-01574,2023-03-04,2023-03-07,Standard Class,CUST-267,Customer 221,Consumer,South,Texas,City4,Technology,Machines,Product Machines 574,5,0.05,2637.52,320.61
ORD-01575,2024-06-09,2024-06-12,Standard Class,CUST-144,Customer 131,Corporate,West,Washington,City2,Furniture,Chairs,Product Chairs 575,5,0,967.21,77.12
ORD-01576,2024-08-14,2024-08-20,Standard Class,CUST-146,Customer 111,Corporate,North,Illinois,City3,Furniture,Tables,Product Tables 576,4,0,1794.44,144.77
ORD-01577,2023-03-30,2023-04-02,Standard Class,CUST-190,Customer 299,Home Office,West,California,City4,Furniture,Chairs,Product Chairs 577,2,0,404.79,35.9
ORD-01578,2023-11-01,2023-11-07,Standard Class,CUST-280,Customer 126,Corporate,East,New York,City2,Technology,Machines,Product Machines 578,1,0,590.98,92.12
ORD-01579,2023-11-19,2023-11-25,Standard Class,CUST-322,Customer 182,Consumer,North,Illinois,City2,Technology,Machines,Product Machines 579,5,0.05,2727.41,379.42
ORD-01580,2023-05-07,2023-05-10,Standard Class,CUST-106,Customer 153,Home Office,South,Florida,City1,Technology,Machines,Product Machines 580,2,0.05,1123.78,178.97
ORD-01581,2023-02-19,2023-02-23,Standard Class,CUST-334,Customer 125,Consumer,West,California,City2,Furniture,Bookcases,Product Bookcases 581,5,0.15,1229.15,81.2
ORD-01582,2023-04-29,2023-05-05,Standard Class,CUST-290,Customer 294,Corporate,East,Pennsylvania,City3,Furniture,Tables,Product Tables 582,1,0,413.92,37.72
ORD-01583,2023-02-25,2023-03-03,Standard Class,CUST-205,Customer 169,Home Office,West,Washington,City2,Furniture,Chairs,Product Chairs 583,5,0.05,992.88,70.61
ORD-01584,2023-11-19,2023-11-22,Standard Class,CUST-134,Customer 179,Home Office,East,New York,City1,Office Supplies,Binders,Product Binders 584,2,0,40.76,8.58
ORD-01585,2024-01-27,2024-01-30,Standard Class,CUST-151,Customer 265,Consumer,North,Ohio,City2,Technology,Phones,Product Phones 585,2,0,1229.8,154.51
ORD-01586,2024-06-15,2024-06-19,Standard Class,CUST-195,Customer 129,Corporate,East,New York,City2,Office Supplies,Storage,Product Storage 586,3,0.15,85.12,15.19
ORD-01587,2023-10-11,2023-10-14,Standard Class,CUST-342,Customer 282,Consumer,East,Pennsylvania,City2,Technology,Accessories,Product Accessories 587,3,0,256.4,32.92
ORD-01588,2023-02-25,2023-02-28,Standard Class,CUST-293,Customer 104,Home Office,East,Pennsylvania,City1,Office Supplies,Storage,Product Storage 588,2,0,73.94,14.77
ORD-01589,2024-07-24,2024-07-29,Standard Class,CUST-121,Customer 313,Consumer,North,Ohio,City3,Furniture,Bookcases,Product Bookcases 589,3,0.1,769.99,73.35
ORD-01590,2023-12-18,2023-12-23,Standard Class,CUST-284,Customer 129,Home Office,West,Washington,City2,Furniture,Tables,Product Tables 590,5,0.15,1871.47,179.06
ORD-01591,2024-02-03,2024-02-09,Standard Class,CUST-148,Customer 207,Home Office,South,Texas,City3,Furniture,Chairs,Product Chairs 591,3,0,745.49,60.6
ORD-01592,2024-01-11,2024-01-18,Standard Class,CUST-151,Customer 313,Corporate,West,California,City1,Technology,Accessories,Product Accessories 592,1,0,94.67,11.97
ORD-01593,2024-08-24,2024-08-28,Standard Class,CUST-212,Customer 147,Corporate,South,Texas,City1,Technology,Accessories,Product Accessories 593,5,0,474.05,74.37
ORD-01594,2023-01-05,2023-01-07,Standard Class,CUST-348,Customer 270,Home Office,South,Texas,City2,Technology,Accessories,Product Accessories 594,1,0.1,73.52,9.14
ORD-01595,2023-08-25,2023-08-31,Standard Class,CUST-235,Customer 236,Consumer,East,Pennsylvania,City2,Technology,Accessories,Product Accessories 595,3,0.1,231.4,34.01
ORD-01596,2023-08-31,2023-09-06,Standard Class,CUST-290,Customer 298,Consumer,East,New York,City2,Office Supplies,Storage,Product Storage 596,3,0,110.75,24
ORD-01597,2023-05-06,2023-05-13,Standard Class,CUST-263,Customer 330,Consumer,North,Illinois,City4,Technology,Phones,Product Phones 597,3,0,2322.87,414.73
ORD-01598,2023-04-07,2023-04-08,Standard Class,CUST-148,Customer 231,Home Office,East,Pennsylvania,City1,Furniture,Chairs,Product Chairs 598,4,0.1,788.24,72.77
ORD-01599,2023-09-15,2023-09-18,Standard Class,CUST-104,Customer 103,Corporate,East,Pennsylvania,City3,Furniture,Tables,Product Tables 599,3,0.15,1098.89,73.17
ORD-01600,2024-12-20,2024-12-22,Standard Class,CUST-129,Customer 223,Home Office,West,California,City1,Office Supplies,Paper,Product Paper 600,1,0.1,11.56,2.53
ORD-01601,2023-03-18,2023-03-25,Standard Class,CUST-197,Customer 147,Corporate,North,Illinois,City3,Office Supplies,Binders,Product Binders 601,3,0.1,48.02,11.17
ORD-01602,2024-07-24,2024-07-29,Standard Class,CUST-186,Customer 346,Corporate,South,Florida,City1,Technology,Accessories,Product Accessories 602,2,0.15,182.6,32.32
ORD-01603,2023-08-25,2023-08-26,Standard Class,CUST-247,Customer 252,Consumer,East,Pennsylvania,City2,Technology,Phones,Product Phones 603,1,0,775.96,139.14
ORD-01604,2024-05-18,2024-05-22,Standard Class,CUST-146,Customer 334,Consumer,North,Illinois,City1,Office Supplies,Storage,Product Storage 604,1,0,40.12,8.77
ORD-01605,2023-08-01,2023-08-04,Standard Class,CUST-130,Customer 215,Home Office,East,New York,City3,Technology,Accessories,Product Accessories 605,2,0,167.21,25.38
ORD-01606,2023-11-24,2023-11-27,Standard Class,CUST-323,Customer 191,Consumer,North,Ohio,City1,Office Supplies,Storage,Product Storage 606,4,0.05,147.85,31.43
ORD-01607,2023-09-25,2023-09-27,Standard Class,CUST-172,Customer 280,Consumer,West,California,City3,Furniture,Bookcases,Product Bookcases 607,5,0.1,1224.44,115.07
ORD-01608,2023-10-03,2023-10-07,Standard Class,CUST-154,Customer 260,Consumer,North,Ohio,City1,Furniture,Chairs,Product Chairs 608,3,0,621.59,43.42
ORD-01609,2024-01-07,2024-01-14,Standard Class,CUST-245,Customer 316,Consumer,West,California,City1,Technology,Machines,Product Machines 609,2,0,1126.62,143.33
ORD-01610,2023-12-24,2023-12-26,Standard Class,CUST-338,Customer 240,Home Office,North,Ohio,City3,Technology,Machines,Product Machines 610,3,0,1543.05,243.46
ORD-01611,2024-03-21,2024-03-24,Standard Class,CUST-184,Customer 141,Home Office,West,California,City4,Furniture,Bookcases,Product Bookcases 611,3,0,965.48,64.05
ORD-01612,2023-02-22,2023-02-24,Standard Class,CUST-154,Customer 341,Home Office,South,Florida,City2,Office Supplies,Paper,Product Paper 612,2,0,20.71,4.48
ORD-01613,2023-02-26,2023-03-01,Standard Class,CUST-186,Customer 315,Consumer,West,California,City1,Furniture,Tables,Product Tables 613,2,0.15,725.45,49.75
ORD-01614,2023-06-05,2023-06-08,Standard Class,CUST-146,Customer 271,Corporate,South,Texas,City2,Technology,Phones,Product Phones 614,3,0,1929.46,302.45
ORD-01615,2023-09-11,2023-09-15,Standard Class,CUST-318,Customer 340,Corporate,South,Florida,City1,Office Supplies,Paper,Product Paper 615,3,0.1,30.16,6.18
ORD-01616,2024-02-09,2024-02-16,Standard Class,CUST-236,Customer 209,Home Office,West,Washington,City1,Office Supplies,Paper,Product Paper 616,5,0.15,45.6,8.03
ORD-01617,2023-08-22,2023-08-28,Standard Class,CUST-212,Customer 238,Home Office,North,Ohio,City4,Technology,Accessories,Product Accessories 617,2,0.15,178.42,25.49
ORD-01618,2023-06-05,2023-06-10,Standard Class,CUST-316,Customer 270,Consumer,East,New York,City2,Technology,Accessories,Product Accessories 618,4,0,415.64,62.42
ORD-01619,2024-10-02,2024-10-04,Standard Class,CUST-270,Customer 258,Consumer,North,Illinois,City2,Office Supplies,Storage,Product Storage 619,4,0,129.95,31.61
ORD-01620,2024-02-28,2024-02-29,Standard Class,CUST-268,Customer 309,Corporate,South,Texas,City3,Office Supplies,Binders,Product Binders 620,1,0,16.81,3.56
ORD-01621,2024-07-20,2024-07-24,Standard Class,CUST-313,Customer 279,Home Office,South,Florida,City4,Furniture,Chairs,Product Chairs 621,5,0.05,962.88,69.67
ORD-01622,2024-03-16,2024-03-21,Standard Class,CUST-226,Customer 105,Consumer,South,Texas,City3,Furniture,Bookcases,Product Bookcases 622,5,0,1237.31,110.97
ORD-01623,2024-01-29,2024-01-30,Standard Class,CUST-307,Customer 290,Consumer,South,Florida,City1,Office Supplies,Storage,Product Storage 623,4,0.1,122.01,31.25
ORD-01624,2023-08-15,2023-08-19,Standard Class,CUST-100,Customer 346,Corporate,East,Pennsylvania,City3,Technology,Accessories,Product Accessories 624,3,0,253.51,37.62
ORD-01625,2023-05-06,2023-05-13,Standard Class,CUST-105,Customer 106,Corporate,South,Texas,City2,Office Supplies,Storage,Product Storage 625,3,0,113.92,28.58
ORD-01626,2023-05-18,2023-05-19,Standard Class,CUST-243,Customer 272,Corporate,East,Pennsylvania,City1,Office Supplies,Binders,Product Binders 626,2,0.15,27.57,4.88
ORD-01627,2024-12-21,2024-12-22,Standard Class,CUST-153,Customer 270,Corporate,East,Pennsylvania,City4,Furniture,Tables,Product Tables 627,2,0.1,821.5,63.19
ORD-01628,2023-07-01,2023-07-08,Standard Class,CUST-292,Customer 217,Corporate,South,Texas,City2,Technology,Accessories,Product Accessories 628,4,0.1,383.64,60.21
ORD-01629,2023-04-10,2023-04-13,Standard Class,CUST-296,Customer 284,Home Office,West,California,City1,Office Supplies,Storage,Product Storage 629,5,0.1,145.02,30.86
ORD-01630,2024-03-18,2024-03-20,Standard Class,CUST-333,Customer 309,Consumer,East,New York,City4,Furniture,Chairs,Product Chairs 630,4,0,903.23,80.08
ORD-01631,2024-09-03,2024-09-06,Standard Class,CUST-297,Customer 241,Corporate,East,Pennsylvania,City1,Furniture,Tables,Product Tables 631,3,0,1331.94,125.19
ORD-01632,2023-02-22,2023-02-24,Standard Class,CUST-307,Customer 102,Home Office,South,Texas,City1,Technology,Phones,Product Phones 632,5,0.1,3434.9,617.27
ORD-01633,2023-09-22,2023-09-23,Standard Class,CUST-176,Customer 255,Home Office,South,Texas,City4,Furniture,Bookcases,Product Bookcases 633,4,0,1258.48,88.98
ORD-01634,2024-01-13,2024-01-20,Standard Class,CUST-320,Customer 189,Consumer,South,Texas,City3,Furniture,Bookcases,Product Bookcases 634,5,0.05,1326.28,104.93
ORD-01635,2023-11-17,2023-11-23,Standard Class,CUST-321,Customer 177,Consumer,West,Washington,City1,Furniture,Chairs,Product Chairs 635,3,0,658.68,58.68
ORD-01636,2023-12-31,2024-01-06,Standard Class,CUST-142,Customer 145,Home Office,West,Washington,City4,Furniture,Chairs,Product Chairs 636,1,0,225.27,18.55
ORD-01637,2023-02-22,2023-03-01,Standard Class,CUST-147,Customer 207,Consumer,East,New York,City3,Office Supplies,Binders,Product Binders 637,1,0,17.21,4.03
ORD-01638,2023-05-25,2023-05-29,Standard Class,CUST-180,Customer 338,Home Office,North,Illinois,City2,Office Supplies,Paper,Product Paper 638,3,0,38.18,9.72
ORD-01639,2024-02-17,2024-02-21,Standard Class,CUST-141,Customer 272,Home Office,North,Illinois,City1,Office Supplies,Binders,Product Binders 639,3,0.05,47.41,10.14
ORD-01640,2024-02-26,2024-03-02,Standard Class,CUST-272,Customer 166,Consumer,East,Pennsylvania,City3,Office Supplies,Paper,Product Paper 640,5,0.15,51.24,11.24
ORD-01641,2024-04-11,2024-04-18,Standard Class,CUST-309,Customer 288,Corporate,West,Washington,City3,Office Supplies,Binders,Product Binders 641,3,0,53.31,13.58
ORD-01642,2023-10-23,2023-10-29,Standard Class,CUST-122,Customer 345,Home Office,South,Florida,City3,Technology,Machines,Product Machines 642,4,0.05,1953.98,278.22
ORD-01643,2024-02-16,2024-02-23,Standard Class,CUST-154,Customer 261,Corporate,East,Pennsylvania,City3,Technology,Phones,Product Phones 643,2,0.05,1338.2,236.17
ORD-01644,2023-07-18,2023-07-25,Standard Class,CUST-240,Customer 269,Consumer,North,Illinois,City2,Furniture,Bookcases,Product Bookcases 644,3,0.15,618.18,58.52
ORD-01645,2023-10-08,2023-10-12,Standard Class,CUST-225,Customer 294,Consumer,North,Illinois,City2,Office Supplies,Paper,Product Paper 645,2,0.1,20.26,3.62
ORD-01646,2024-11-29,2024-12-06,Standard Class,CUST-204,Customer 319,Corporate,North,Illinois,City3,Technology,Phones,Product Phones 646,5,0.1,2773.06,366.55
ORD-01647,2024-09-26,2024-10-02,Standard Class,CUST-184,Customer 326,Corporate,South,Florida,City1,Furniture,Chairs,Product Chairs 647,2,0,469.37,34.31
ORD-01648,2023-08-13,2023-08-17,Standard Class,CUST-285,Customer 255,Consumer,West,California,City1,Technology,Machines,Product Machines 648,5,0.05,2874.86,496.17
ORD-01649,2024-07-04,2024-07-11,Standard Class,CUST-219,Customer 306,Home Office,South,Texas,City4,Office Supplies,Paper,Product Paper 649,1,0.05,12.06,2.88
ORD-01650,2023-10-07,2023-10-12,Standard Class,CUST-100,Customer 125,Home Office,East,Pennsylvania,City2,Furniture,Bookcases,Product Bookcases 650,2,0,540.82,46.89
ORD-01651,2024-04-25,2024-05-02,Standard Class,CUST-303,Customer 278,Corporate,South,Texas,City1,Furniture,Tables,Product Tables 651,5,0.1,2305.95,203.15
ORD-01652,2024-07-26,2024-07-31,Standard Class,CUST-175,Customer 154,Corporate,South,Florida,City3,Office Supplies,Binders,Product Binders 652,4,0,68.76,14.87
ORD-01653,2023-03-15,2023-03-21,Standard Class,CUST-324,Customer 117,Home Office,East,New York,City4,Technology,Machines,Product Machines 653,5,0,2580.66,386.59
